user_id,date,amount,category,description,account_balance
USER002,2024-02-29,-72.19,gas,BP,-35633.04
USER002,2024-03-01,-59.99,gas,Shell Station,-35693.02
USER002,2024-03-01,-81.99,healthcare,Pharmacy,-35775.01
USER002,2024-03-01,-26.34,gas,Shell Station,-35801.35
USER002,2024-03-02,-104.98,healthcare,Pharmacy,-35906.33
USER002,2024-03-03,-37.96,transport,Car Maintenance,-35944.29
USER002,2024-03-03,-30.18,food,Grocery Store,-35974.47
USER002,2024-03-03,-61.86,gas,Exxon,-36036.33
USER002,2024-03-03,-73.39,healthcare,Pharmacy,-36109.72
USER002,2024-03-03,-61.75,gas,Exxon,-36171.47
USER002,2024-03-04,-50.66,shopping,Amazon,-36222.13
USER002,2024-03-04,-64.08,utilities,Electric Bill,-36286.21
USER002,2024-03-04,-144.99,entertainment,Movie Theater,-36431.2
USER002,2024-03-04,-88.43,healthcare,Pharmacy,-36519.62
USER002,2024-03-04,-74.66,shopping,Amazon,-36594.29
USER002,2024-03-05,-74.96,shopping,Amazon,-36669.24
USER002,2024-03-05,-45.35,gas,BP,-36714.59
USER002,2024-03-05,-19.2,shopping,Amazon,-36733.79
USER002,2024-03-05,-1678.8,rent,Monthly Rent,-38412.59
USER002,2024-03-05,-1065.41,rent,Apartment Rent,-39478.01
USER002,2024-03-06,-56.64,utilities,Internet,-39534.64
USER002,2024-03-06,-74.13,gas,Exxon,-39608.78
USER002,2024-03-06,-142.64,healthcare,Doctor Visit,-39751.42
USER002,2024-03-06,-10.37,entertainment,Spotify,-39761.78
USER002,2024-03-06,-1684.98,rent,Apartment Rent,-41446.76
USER002,2024-03-07,-980.75,rent,Apartment Rent,-42427.51
USER002,2024-03-07,-116.33,utilities,Electric Bill,-42543.84
USER002,2024-03-08,-37.59,food,Grocery Store,-42581.43
USER002,2024-03-09,-1658.87,rent,Monthly Rent,-44240.3
USER002,2024-03-09,-122.27,transport,Metro Card,-44362.57
USER002,2024-03-10,-74.82,healthcare,Pharmacy,-44437.39
USER002,2024-03-10,-21.37,food,Pizza Hut,-44458.76
USER002,2024-03-10,-194.49,utilities,Electric Bill,-44653.25
USER002,2024-03-10,-55.31,transport,Metro Card,-44708.56
USER002,2024-03-11,-62.43,entertainment,Movie Theater,-44770.99
USER002,2024-03-11,-47.67,food,Starbucks,-44818.66
USER002,2024-03-11,-37.31,food,Starbucks,-44855.97
USER002,2024-03-11,-82.28,entertainment,Spotify,-44938.25
USER002,2024-03-12,-142.04,entertainment,Movie Theater,-45080.29
USER002,2024-03-13,-30.86,transport,Parking,-45111.15
USER002,2024-03-13,-1335.13,rent,Monthly Rent,-46446.28
USER002,2024-03-13,-45.74,gas,Chevron,-46492.02
USER002,2024-03-13,-107.13,transport,Car Maintenance,-46599.15
USER002,2024-03-14,-17.12,food,Pizza Hut,-46616.28
USER002,2024-03-15,-12.5,food,Starbucks,-46628.77
USER002,2024-03-15,-136.74,utilities,Internet,-46765.52
USER002,2024-03-16,-39.52,food,Pizza Hut,-46805.04
USER002,2024-03-16,-15.46,transport,Metro Card,-46820.5
USER002,2024-03-16,-103.46,shopping,Walmart,-46923.96
USER002,2024-03-16,-106.06,entertainment,Spotify,-47030.02
USER002,2024-03-17,-63.09,utilities,Electric Bill,-47093.11
USER002,2024-03-17,-171.69,utilities,Electric Bill,-47264.79
USER002,2024-03-17,-45.29,food,Pizza Hut,-47310.08
USER002,2024-03-18,-124.36,entertainment,Netflix,-47434.44
USER002,2024-03-18,-1998.79,rent,Apartment Rent,-49433.23
USER002,2024-03-18,-30.58,entertainment,Netflix,-49463.81
USER002,2024-03-18,-66.18,utilities,Internet,-49529.99
USER002,2024-03-19,-15.67,food,Grocery Store,-49545.67
USER002,2024-03-20,-46.16,food,McDonald's,-49591.83
USER002,2024-03-20,-125.21,entertainment,Movie Theater,-49717.04
USER002,2024-03-21,-46.96,food,Grocery Store,-49764.0
USER002,2024-03-21,-13.49,shopping,Walmart,-49777.49
USER002,2024-03-22,-99.17,transport,Car Maintenance,-49876.66
USER002,2024-03-22,-82.58,healthcare,Doctor Visit,-49959.24
USER002,2024-03-23,-49.22,transport,Car Maintenance,-50008.46
USER002,2024-03-23,-68.28,entertainment,Spotify,-50076.74
USER002,2024-03-23,-86.55,entertainment,Netflix,-50163.29
USER002,2024-03-23,-1027.95,rent,Apartment Rent,-51191.24
USER002,2024-03-23,-33.11,entertainment,Spotify,-51224.35
USER002,2024-03-24,-67.06,entertainment,Spotify,-51291.41
USER002,2024-03-25,-50.98,transport,Parking,-51342.39
USER002,2024-03-26,-138.04,entertainment,Spotify,-51480.43
USER002,2024-03-26,-121.11,healthcare,Doctor Visit,-51601.54
USER002,2024-03-26,-58.29,entertainment,Netflix,-51659.83
USER002,2024-03-27,-103.58,healthcare,Doctor Visit,-51763.41
USER002,2024-03-28,-108.54,entertainment,Netflix,-51871.95
USER002,2024-03-28,-26.07,gas,Exxon,-51898.02
USER002,2024-03-29,-65.61,transport,Car Maintenance,-51963.64
USER002,2024-03-30,-31.3,food,Pizza Hut,-51994.94
USER003,2024-01-01,-112.73,healthcare,Doctor Visit,3134.15
USER003,2024-01-01,-88.54,healthcare,Pharmacy,3045.61
USER003,2024-01-02,-12.04,food,Pizza Hut,3033.57
USER003,2024-01-02,-60.41,utilities,Phone Bill,2973.15
USER003,2024-01-03,-46.31,food,Starbucks,2926.84
USER003,2024-01-04,-40.01,entertainment,Movie Theater,2886.83
USER003,2024-01-04,-114.59,shopping,Target,2772.25
USER003,2024-01-04,-34.9,food,Pizza Hut,2737.35
USER003,2024-01-05,-49.95,healthcare,Pharmacy,2687.39
USER003,2024-01-05,-62.48,gas,Exxon,2624.91
USER003,2024-01-05,-1720.38,rent,Apartment Rent,904.53
USER003,2024-01-05,-1764.53,rent,Monthly Rent,-860.0
USER003,2024-01-05,-51.49,gas,Exxon,-911.49
USER003,2024-01-06,-138.02,healthcare,Pharmacy,-1049.51
USER003,2024-01-07,-29.9,healthcare,Doctor Visit,-1079.41
USER003,2024-01-07,-49.43,transport,Parking,-1128.84
USER003,2024-01-07,-76.57,shopping,Walmart,-1205.42
USER003,2024-01-08,-60.02,gas,Exxon,-1265.44
USER003,2024-01-08,-92.24,utilities,Electric Bill,-1357.67
USER003,2024-01-08,-35.25,gas,Shell Station,-1392.93
USER003,2024-01-08,-36.71,gas,Exxon,-1429.63
USER003,2024-01-08,-71.81,gas,Exxon,-1501.44
USER003,2024-01-09,-93.65,entertainment,Movie Theater,-1595.09
USER003,2024-01-09,-27.26,food,Starbucks,-1622.35
USER003,2024-01-09,-177.31,utilities,Phone Bill,-1799.67
USER003,2024-01-09,-1354.75,rent,Monthly Rent,-3154.42
USER003,2024-01-10,-1157.17,rent,Monthly Rent,-4311.59
USER003,2024-01-10,-103.44,healthcare,Pharmacy,-4415.03
USER003,2024-01-10,-953.84,rent,Monthly Rent,-5368.87
USER003,2024-01-11,-121.77,transport,Metro Card,-5490.64
USER003,2024-01-11,-111.4,healthcare,Pharmacy,-5602.05
USER003,2024-01-11,-40.72,food,Grocery Store,-5642.76
USER003,2024-01-12,-125.14,shopping,Target,-5767.9
USER003,2024-01-12,-35.97,gas,BP,-5803.87
USER003,2024-01-12,-70.05,shopping,Target,-5873.92
USER003,2024-01-12,-40.55,healthcare,Pharmacy,-5914.47
USER003,2024-01-12,-68.83,gas,Shell Station,-5983.3
USER003,2024-01-13,-1678.52,rent,Monthly Rent,-7661.82
USER003,2024-01-14,-86.15,utilities,Phone Bill,-7747.97
USER003,2024-01-14,-99.13,shopping,Walmart,-7847.1
USER003,2024-01-14,-96.74,transport,Car Maintenance,-7943.85
USER003,2024-01-14,-54.16,transport,Parking,-7998.01
USER003,2024-01-15,-68.6,shopping,Target,-8066.61
USER003,2024-01-15,-79.44,healthcare,Pharmacy,-8146.06
USER003,2024-01-15,-122.62,transport,Car Maintenance,-8268.67
USER003,2024-01-15,-33.18,gas,Shell Station,-8301.86
USER003,2024-01-16,-137.34,entertainment,Netflix,-8439.19
USER003,2024-01-16,-1162.11,rent,Monthly Rent,-9601.3
USER003,2024-01-16,-932.73,rent,Apartment Rent,-10534.03
USER003,2024-01-16,-37.94,shopping,Amazon,-10571.97
USER003,2024-01-17,-106.77,entertainment,Netflix,-10678.74
USER003,2024-01-17,-38.37,gas,Shell Station,-10717.11
USER003,2024-01-17,-5.73,food,Starbucks,-10722.84
USER003,2024-01-18,-42.65,food,Grocery Store,-10765.49
USER003,2024-01-18,-65.86,gas,Chevron,-10831.36
USER003,2024-01-18,-61.2,healthcare,Pharmacy,-10892.56
USER003,2024-01-19,-19.52,food,McDonald's,-10912.08
USER003,2024-01-19,-122.19,utilities,Phone Bill,-11034.27
USER003,2024-01-19,-142.92,utilities,Internet,-11177.19
USER003,2024-01-19,-6.64,food,Pizza Hut,-11183.82
USER003,2024-01-20,-164.84,utilities,Electric Bill,-11348.66
USER003,2024-01-20,-29.43,food,Pizza Hut,-11378.1
USER003,2024-01-20,-15.02,shopping,Walmart,-11393.12
USER003,2024-01-20,-18.25,shopping,Amazon,-11411.37
USER003,2024-01-20,-48.13,shopping,Target,-11459.5
USER003,2024-01-21,-186.61,utilities,Phone Bill,-11646.12
USER003,2024-01-22,-1670.33,rent,Apartment Rent,-13316.44
USER003,2024-01-23,-1626.11,rent,Monthly Rent,-14942.56
USER003,2024-01-23,-92.0,shopping,Amazon,-15034.56
USER003,2024-01-24,-28.69,gas,Shell Station,-15063.25
USER003,2024-01-24,-57.17,shopping,Walmart,-15120.42
USER003,2024-01-25,-89.87,shopping,Amazon,-15210.29
USER003,2024-01-25,-19.82,entertainment,Movie Theater,-15230.1
USER003,2024-01-25,-25.57,transport,Parking,-15255.67
USER003,2024-01-26,-137.3,shopping,Amazon,-15392.97
USER003,2024-01-26,-123.42,healthcare,Doctor Visit,-15516.39
USER003,2024-01-26,-26.55,gas,Exxon,-15542.94
USER003,2024-01-27,-69.48,utilities,Electric Bill,-15612.41
USER003,2024-01-28,-1632.64,rent,Monthly Rent,-17245.06
USER003,2024-01-28,-109.54,utilities,Phone Bill,-17354.59
USER003,2024-01-29,-48.18,gas,Chevron,-17402.78
USER003,2024-01-29,-59.26,gas,BP,-17462.04
USER003,2024-01-29,-38.69,gas,Shell Station,-17500.73
USER003,2024-01-30,-71.86,gas,BP,-17572.59
USER003,2024-01-31,-143.05,transport,Parking,-17715.64
USER003,2024-01-31,-27.09,gas,Chevron,-17742.73
USER003,2024-01-31,-12.03,transport,Metro Card,-17754.76
USER003,2024-01-31,-39.26,shopping,Target,-17794.02
USER003,2024-02-01,-43.92,food,Grocery Store,-17837.94
USER003,2024-02-01,-97.79,shopping,Walmart,-17935.73
USER003,2024-02-01,-139.77,healthcare,Doctor Visit,-18075.5
USER003,2024-02-02,-149.63,utilities,Electric Bill,-18225.12
USER003,2024-02-03,-170.5,utilities,Electric Bill,-18395.62
USER003,2024-02-04,-37.7,entertainment,Movie Theater,-18433.32
USER003,2024-02-04,-63.14,healthcare,Pharmacy,-18496.46
USER003,2024-02-05,-77.6,gas,Exxon,-18574.07
USER003,2024-02-05,-893.92,rent,Monthly Rent,-19467.99
USER003,2024-02-06,-143.61,entertainment,Spotify,-19611.6
USER003,2024-02-06,-39.34,food,McDonald's,-19650.94
USER003,2024-02-06,-70.37,gas,BP,-19721.31
USER003,2024-02-06,-111.9,healthcare,Doctor Visit,-19833.21
USER003,2024-02-06,-20.44,food,Grocery Store,-19853.65
USER003,2024-02-07,-46.09,entertainment,Spotify,-19899.74
USER003,2024-02-07,-40.78,shopping,Amazon,-19940.52
USER003,2024-02-07,-137.05,healthcare,Doctor Visit,-20077.58
USER003,2024-02-07,-51.47,transport,Metro Card,-20129.05
USER003,2024-02-07,-177.55,utilities,Electric Bill,-20306.6
USER003,2024-02-08,-81.67,utilities,Internet,-20388.26
USER003,2024-02-08,-192.83,utilities,Internet,-20581.09
USER003,2024-02-08,-18.82,entertainment,Spotify,-20599.91
USER003,2024-02-09,-50.08,gas,Shell Station,-20650.0
USER003,2024-02-09,-102.85,transport,Parking,-20752.84
USER003,2024-02-09,-84.94,shopping,Target,-20837.78
USER003,2024-02-10,-81.49,entertainment,Netflix,-20919.28
USER003,2024-02-10,-88.2,healthcare,Pharmacy,-21007.48
USER003,2024-02-10,-28.45,gas,BP,-21035.93
USER003,2024-02-11,-95.37,transport,Parking,-21131.3
USER003,2024-02-11,-26.57,food,Starbucks,-21157.87
USER003,2024-02-11,-36.61,food,McDonald's,-21194.48
USER003,2024-02-11,-131.2,transport,Car Maintenance,-21325.68
USER003,2024-02-11,-143.8,entertainment,Movie Theater,-21469.48
USER003,2024-02-12,-64.09,shopping,Amazon,-21533.57
USER003,2024-02-12,-69.65,healthcare,Pharmacy,-21603.22
USER003,2024-02-12,-64.67,utilities,Electric Bill,-21667.9
USER003,2024-02-12,-114.81,healthcare,Pharmacy,-21782.7
USER003,2024-02-12,-80.64,utilities,Internet,-21863.34
USER003,2024-02-13,-53.08,shopping,Amazon,-21916.43
USER003,2024-02-13,-60.12,gas,Chevron,-21976.54
USER003,2024-02-13,-37.24,gas,BP,-22013.78
USER003,2024-02-13,-184.33,utilities,Electric Bill,-22198.12
USER003,2024-02-14,-32.57,entertainment,Spotify,-22230.68
USER003,2024-02-14,-1414.09,rent,Monthly Rent,-23644.77
USER003,2024-02-14,-66.11,gas,Exxon,-23710.88
USER003,2024-02-14,-114.04,shopping,Target,-23824.92
USER003,2024-02-14,-18.22,food,Starbucks,-23843.15
USER003,2024-02-15,-49.42,transport,Parking,-23892.57
USER003,2024-02-15,-138.01,transport,Parking,-24030.58
USER003,2024-02-15,-86.02,entertainment,Netflix,-24116.6
USER003,2024-02-15,-100.58,utilities,Internet,-24217.18
USER003,2024-02-15,-1541.48,rent,Monthly Rent,-25758.66
USER003,2024-02-16,-140.15,entertainment,Netflix,-25898.81
USER003,2024-02-16,-118.44,shopping,Target,-26017.25
USER003,2024-02-16,-40.14,entertainment,Movie Theater,-26057.39
USER003,2024-02-17,-149.96,utilities,Internet,-26207.35
USER003,2024-02-17,-13.71,healthcare,Doctor Visit,-26221.06
USER003,2024-02-18,-131.42,utilities,Electric Bill,-26352.48
USER003,2024-02-18,-143.03,utilities,Internet,-26495.51
USER003,2024-02-18,-1502.33,rent,Apartment Rent,-27997.84
USER003,2024-02-18,-49.01,transport,Parking,-28046.84
USER003,2024-02-19,-110.33,healthcare,Doctor Visit,-28157.17
USER003,2024-02-19,-149.56,utilities,Internet,-28306.73
USER003,2024-02-19,-80.61,healthcare,Pharmacy,-28387.35
USER003,2024-02-20,-1369.78,rent,Apartment Rent,-29757.13
USER003,2024-02-20,-69.18,gas,Chevron,-29826.31
USER003,2024-02-20,-51.28,healthcare,Pharmacy,-29877.59
USER003,2024-02-21,-1352.73,rent,Monthly Rent,-31230.32
USER003,2024-02-21,-94.6,shopping,Walmart,-31324.92
USER003,2024-02-21,-57.42,gas,BP,-31382.34
USER003,2024-02-21,-69.71,gas,Chevron,-31452.05
USER003,2024-02-21,-51.65,healthcare,Pharmacy,-31503.7
USER003,2024-02-22,-1494.14,rent,Monthly Rent,-32997.84
USER003,2024-02-22,-130.8,entertainment,Netflix,-33128.64
USER003,2024-02-22,-67.84,gas,Exxon,-33196.48
USER003,2024-02-22,-30.05,food,Starbucks,-33226.52
USER003,2024-02-23,-25.44,healthcare,Doctor Visit,-33251.96
USER003,2024-02-24,-1619.24,rent,Apartment Rent,-34871.2
USER003,2024-02-24,-138.12,entertainment,Netflix,-35009.32
USER003,2024-02-24,-146.2,transport,Car Maintenance,-35155.53
USER003,2024-02-25,-16.91,food,Grocery Store,-35172.43
USER003,2024-02-25,-78.58,gas,BP,-35251.02
USER003,2024-02-25,-29.67,gas,Exxon,-35280.69
USER003,2024-02-25,-115.25,entertainment,Movie Theater,-35395.94
USER003,2024-02-25,-123.51,entertainment,Spotify,-35519.45
USER003,2024-02-26,-108.73,utilities,Electric Bill,-35628.18
USER003,2024-02-26,-167.53,utilities,Phone Bill,-35795.71
USER003,2024-02-26,-18.64,food,McDonald's,-35814.35
USER003,2024-02-26,-1031.42,rent,Apartment Rent,-36845.77
USER003,2024-02-27,-1235.33,rent,Apartment Rent,-38081.09
USER003,2024-02-28,-933.16,rent,Monthly Rent,-39014.25
USER003,2024-02-28,-46.75,food,Starbucks,-39061.0
USER003,2024-02-28,-82.01,shopping,Amazon,-39143.01
USER003,2024-02-28,-148.11,transport,Car Maintenance,-39291.13
USER003,2024-02-28,-21.61,shopping,Walmart,-39312.74
USER003,2024-02-29,-1642.58,rent,Apartment Rent,-40955.32
USER003,2024-02-29,-1117.56,rent,Apartment Rent,-42072.88
USER003,2024-02-29,-80.9,shopping,Target,-42153.78
USER003,2024-02-29,-1079.56,rent,Apartment Rent,-43233.34
USER003,2024-03-01,-67.41,gas,BP,-43300.74
USER003,2024-03-01,-31.92,shopping,Amazon,-43332.66
USER003,2024-03-01,-1533.67,rent,Apartment Rent,-44866.33
USER003,2024-03-01,-13.19,food,Grocery Store,-44879.52
USER003,2024-03-01,-88.44,shopping,Target,-44967.96
USER003,2024-03-02,-29.05,entertainment,Netflix,-44997.01
USER003,2024-03-02,-51.22,shopping,Walmart,-45048.23
USER003,2024-03-02,-140.67,transport,Car Maintenance,-45188.9
USER003,2024-03-03,-1520.48,rent,Apartment Rent,-46709.39
USER003,2024-03-04,-87.27,utilities,Phone Bill,-46796.66
USER003,2024-03-04,-118.39,utilities,Internet,-46915.05
USER003,2024-03-04,-114.49,healthcare,Doctor Visit,-47029.54
USER003,2024-03-04,-57.67,utilities,Internet,-47087.22
USER003,2024-03-05,-21.97,transport,Car Maintenance,-47109.19
USER003,2024-03-06,-132.54,shopping,Target,-47241.73
USER003,2024-03-06,-36.45,healthcare,Pharmacy,-47278.18
USER003,2024-03-06,-43.58,gas,Exxon,-47321.76
USER003,2024-03-07,-72.54,gas,Exxon,-47394.29
USER003,2024-03-07,-47.79,transport,Car Maintenance,-47442.09
USER003,2024-03-08,-124.52,utilities,Phone Bill,-47566.61
USER003,2024-03-08,-15.65,food,McDonald's,-47582.27
USER003,2024-03-08,-112.07,utilities,Electric Bill,-47694.34
USER003,2024-03-08,-103.5,healthcare,Doctor Visit,-47797.83
USER003,2024-03-09,-97.7,healthcare,Pharmacy,-47895.54
USER003,2024-03-09,-60.85,gas,BP,-47956.39
USER003,2024-03-10,-137.1,entertainment,Netflix,-48093.49
USER003,2024-03-10,-41.69,shopping,Amazon,-48135.18
USER003,2024-03-10,-56.48,healthcare,Pharmacy,-48191.66
USER003,2024-03-10,-1023.67,rent,Apartment Rent,-49215.33
USER003,2024-03-10,-112.73,healthcare,Pharmacy,-49328.06
USER003,2024-03-11,-48.17,transport,Parking,-49376.24
USER003,2024-03-11,-5.47,food,Grocery Store,-49381.71
USER003,2024-03-12,-39.31,food,Starbucks,-49421.02
USER003,2024-03-13,-13.93,transport,Metro Card,-49434.95
USER003,2024-03-13,-22.42,shopping,Amazon,-49457.37
USER003,2024-03-13,-104.01,entertainment,Movie Theater,-49561.39
USER003,2024-03-13,-46.12,transport,Metro Card,-49607.51
USER003,2024-03-13,-32.17,food,McDonald's,-49639.68
USER003,2024-03-14,-142.8,entertainment,Spotify,-49782.48
USER003,2024-03-14,-41.08,food,Pizza Hut,-49823.56
USER003,2024-03-14,-58.41,gas,BP,-49881.97
USER003,2024-03-14,-169.97,utilities,Phone Bill,-50051.94
USER003,2024-03-15,-39.49,gas,BP,-50091.44
USER003,2024-03-16,-1801.39,rent,Apartment Rent,-51892.83
USER003,2024-03-16,-40.6,food,Pizza Hut,-51933.43
USER003,2024-03-16,-864.6,rent,Apartment Rent,-52798.02
USER003,2024-03-17,-26.87,gas,Shell Station,-52824.9
USER003,2024-03-17,-139.18,utilities,Electric Bill,-52964.07
USER003,2024-03-17,-24.47,gas,Exxon,-52988.55
USER003,2024-03-17,-98.98,shopping,Amazon,-53087.52
USER003,2024-03-17,-122.54,shopping,Amazon,-53210.06
USER003,2024-03-18,-55.84,entertainment,Netflix,-53265.9
USER003,2024-03-18,-14.08,healthcare,Pharmacy,-53279.98
USER003,2024-03-19,-123.24,utilities,Phone Bill,-53403.21
USER003,2024-03-20,-11.69,transport,Car Maintenance,-53414.91
USER003,2024-03-20,-22.28,food,McDonald's,-53437.19
USER003,2024-03-20,-17.42,healthcare,Pharmacy,-53454.61
USER003,2024-03-20,-37.02,food,Grocery Store,-53491.63
USER003,2024-03-21,-23.37,shopping,Walmart,-53515.0
USER003,2024-03-22,-1462.0,rent,Apartment Rent,-54977.0
USER003,2024-03-22,-42.25,food,McDonald's,-55019.25
USER003,2024-03-23,-15.7,entertainment,Movie Theater,-55034.95
USER003,2024-03-23,-17.3,food,Starbucks,-55052.25
USER003,2024-03-23,-41.52,shopping,Target,-55093.77
USER003,2024-03-24,-1837.05,rent,Apartment Rent,-56930.81
USER003,2024-03-24,-41.05,gas,BP,-56971.87
USER003,2024-03-25,-1148.37,rent,Monthly Rent,-58120.24
USER003,2024-03-25,-34.89,gas,BP,-58155.12
USER003,2024-03-26,-132.99,entertainment,Netflix,-58288.11
USER003,2024-03-27,-112.48,healthcare,Doctor Visit,-58400.59
USER003,2024-03-27,-61.79,healthcare,Doctor Visit,-58462.38
USER003,2024-03-28,-1366.07,rent,Monthly Rent,-59828.45
USER003,2024-03-28,-120.3,healthcare,Pharmacy,-59948.75
USER003,2024-03-28,-13.77,healthcare,Pharmacy,-59962.51
USER003,2024-03-29,-55.51,entertainment,Spotify,-60018.02
USER003,2024-03-29,-71.47,entertainment,Movie Theater,-60089.49
USER003,2024-03-29,-181.72,utilities,Internet,-60271.21
USER003,2024-03-29,-78.83,shopping,Walmart,-60350.05
USER003,2024-03-29,-56.26,healthcare,Doctor Visit,-60406.3
USER003,2024-03-30,-139.16,utilities,Phone Bill,-60545.46
USER003,2024-03-30,-124.62,entertainment,Movie Theater,-60670.08
USER004,2024-01-01,-96.35,entertainment,Netflix,3887.44
USER004,2024-01-01,-101.3,transport,Car Maintenance,3786.14
USER004,2024-01-01,-56.04,entertainment,Movie Theater,3730.09
USER004,2024-01-01,-45.06,entertainment,Movie Theater,3685.03
USER004,2024-01-01,-38.08,food,Starbucks,3646.95
USER004,2024-01-02,-26.61,food,Pizza Hut,3620.33
USER004,2024-01-02,-72.71,gas,BP,3547.63
USER004,2024-01-03,-138.89,shopping,Amazon,3408.73
USER004,2024-01-03,-1467.39,rent,Monthly Rent,1941.34
USER004,2024-01-03,-79.91,gas,Chevron,1861.43
USER004,2024-01-03,-67.2,transport,Car Maintenance,1794.23
USER004,2024-01-04,-27.98,food,McDonald's,1766.25
USER004,2024-01-05,-83.92,transport,Metro Card,1682.32
USER004,2024-01-05,-22.64,gas,Exxon,1659.69
USER004,2024-01-06,-48.8,entertainment,Spotify,1610.88
USER004,2024-01-07,-130.01,shopping,Amazon,1480.87
USER004,2024-01-07,-1218.94,rent,Apartment Rent,261.94
USER004,2024-01-07,-907.27,rent,Monthly Rent,-645.33
USER004,2024-01-08,-20.62,shopping,Amazon,-665.95
USER004,2024-01-08,-30.57,food,Grocery Store,-696.52
USER004,2024-01-08,-1282.41,rent,Monthly Rent,-1978.93
USER004,2024-01-08,-44.4,gas,BP,-2023.33
